Transaction ID,Date Initiated,Date Posted,Transaction Type,Payment Method,Recipient ID,Amount,HIT ID,Assignment ID
3MH6DJH7L3E5SPRF20K85XOOYE8FFP,2019-12-01 01:43:59 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3KV0LJBBH2LF7YUC5VOCRJSEUQGRMI
3M6VSDLHPGKVYBQ9ET4R34IOFXBMHS,2019-12-01 01:43:59 -0800,2019-12-01 08:28:46 -0800,AssignmentPayment,,A34SLWTNACPBMO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3KXIR214I4GIZOOLK19F4H36W7C24G
3ZMC8POB1CR51MHTFDBMOB7R52VI2Z,2019-12-01 01:43:59 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3KXIR214I4GIZOOLK19F4H36W7C24G
3QKEG60EN0YRPHLZ2T7CFHY3SPFMJX,2019-12-01 01:43:59 -0800,2019-12-01 07:14:26 -0800,AssignmentPayment,,AZ7YG7SPXGZ5T,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3L0KT67Y8EGR2UJ33NCSBOKHP2FSYZ
383WJAC48JNF40WGJRUAHQ4PPGRI4V,2019-12-01 01:43:59 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3L0KT67Y8EGR2UJ33NCSBOKHP2FSYZ
3YSDTN0ZZ818ONP123V3ZMEVJ87OSU,2019-12-01 01:43:59 -0800,2019-12-01 07:53:28 -0800,AssignmentPayment,,A1RQGFLPAFX8IB,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3KKG4CDWKIYTZ89K5AOUE4BK2DL94E
3G9X2WYKOR7JAR5XC5GFXAD8UX9KDL,2019-12-01 01:43:59 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3KKG4CDWKIYTZ89K5AOUE4BK2DL94E
3PY8JB02KKEO30H5R8Q3ENWJ45SOUA,2019-12-01 01:43:59 -0800,2019-12-01 06:35:15 -0800,AssignmentPayment,,A5UFRAR1C47OR,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3KYQYYSHYV796RWJ0A85EY0FAP8ODS
3JNCP0C3CKMG8BJT3BB5LAGT6APKFW,2019-12-01 01:43:59 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3KYQYYSHYV796RWJ0A85EY0FAP8ODS
37NVO418KE03ABA1IOWPW74B1QX4EY,2019-12-01 01:44:00 -0800,2019-12-01 08:52:50 -0800,AssignmentPayment,,A2TO7EL78TB0AD,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEP4MGT3G0PNX7AW53J8E0G3QJBD5
3U3QDLL13VAH2N9F4O8MBHKOMOUZZJ,2019-12-01 01:44:00 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEP4MGT3G0PNX7AW53J8E0G3QJBD5
3URHXEVZE28L9S2ZU9HQDJ3DNDF9V6,2019-12-01 01:44:00 -0800,2019-12-01 05:17:15 -0800,AssignmentPayment,,A1WPCMXFU9NH9G,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEIZ60CDJZ925X9Q3EK80OT38S9ZU
3DR128QPIAOJ4SUL78DH16XNAZU5GV,2019-12-01 01:44:00 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEIZ60CDJZ925X9Q3EK80OT38S9ZU
32JV4H0B0EPPWEDPY0G7NVKDI0HC8L,2019-12-01 01:44:00 -0800,2019-12-01 08:42:00 -0800,AssignmentPayment,,AIOOOO5OXWXKM,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LBXNTKX0RVKXAXUPLQZBF8IV8R9XU
300KAMH4M2B2W1UAF1RLY9Q8RZX7TL,2019-12-01 01:44:00 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LBXNTKX0RVKXAXUPLQZBF8IV8R9XU
3VQ20R3PF1T3F264VY0LJMQ88OHCAP,2019-12-01 01:44:00 -0800,2019-12-01 06:37:52 -0800,AssignmentPayment,,A34EKL3HZVCYHW,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LJ7UR74RHDEOADE6K7ZW564728N4X
36VAYMKPYFRH9TYZKWR0ZRETOKD7V1,2019-12-01 01:44:00 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LJ7UR74RHDEOADE6K7ZW564728N4X
32WUMLW8LNKFJDTLSU28RZN2LJXEWV,2019-12-01 01:44:00 -0800,2019-12-01 08:19:19 -0800,AssignmentPayment,,A3I9XLIHPPWPN1,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LKC68YZ3A38FXWAH5DV6MP0H5KWOF
3293518UUOVUAU1DMAMGUHPAHD8AH5,2019-12-01 01:44:00 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LKC68YZ3A38FXWAH5DV6MP0H5KWOF
35XZP4A7YU06SNPDS060ELYMM1VHX7,2019-12-01 01:44:00 -0800,2019-12-01 06:37:58 -0800,AssignmentPayment,,ASVLP2PTDDOM1,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEIZ60CDJZ925X9Q3EK80OT38PZ9H
32Q99H1M4DBS4WF9C2V3KUYV2TKDI3,2019-12-01 01:44:00 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEIZ60CDJZ925X9Q3EK80OT38PZ9H
350K1HQMBM4VXIPSTIULB6EXU1THZ4,2019-12-01 01:44:00 -0800,2019-12-01 08:46:04 -0800,AssignmentPayment,,A1XAFKGJBBH6S5,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LKC68YZ3A38FXWAH5DV6MP0H5GOW3
3G9X2WYKOR7JAR5XC5GFXAD8UX9DKE,2019-12-01 01:44:00 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LKC68YZ3A38FXWAH5DV6MP0H5GOW3
3987V3YY1WPXK79Z5EJPVWBVWEKMLZ,2019-12-01 01:44:00 -0800,2019-12-01 08:33:21 -0800,AssignmentPayment,,A1A1ZXUVSV4YR8,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEP4MGT3G0PNX7AW53J8E0G3QHDB5
3SEH73JB4TQTJN0U2FNPEOO3L7XI6G,2019-12-01 01:44:00 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LEP4MGT3G0PNX7AW53J8E0G3QHDB5
3UL146UJBT7EZ42C18H0CEE51PO7L8,2019-12-01 01:44:01 -0800,2019-12-01 06:37:36 -0800,AssignmentPayment,,A11TKHBXHF6MAP,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFU35UJ
3NYFSOW5DWMETKIBHCG2AIME2PZ360,2019-12-01 01:44:01 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFU35UJ
3N0Y2Q8F2Z24N45XDLXFP6IU6KO7NA,2019-12-01 01:44:01 -0800,2019-12-01 05:45:06 -0800,AssignmentPayment,,A131ZOKNIT3MJY,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFUU5UA
38M8ZVSFGA11XY1ZARD0UWI58KP38M,2019-12-01 01:44:01 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFUU5UA
3D5N8T6GHDLYYHF4RP3EJOV0HZVI19,2019-12-01 01:44:01 -0800,2019-12-01 06:04:09 -0800,AssignmentPayment,,A3RUKVMI0RQ7HZ,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFUQ5U6
342CZUIYKIDE0F50XHTVCN5CJ24DMJ,2019-12-01 01:44:01 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFUQ5U6
3JE4S4R4AKSU8KTJETHX7HAXFJ9I31,2019-12-01 01:44:01 -0800,2019-12-01 06:28:55 -0800,AssignmentPayment,,A1V0L5FYLMAHTG,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LUY3GC63Z0BAI7AOXIY36V9YJZ7PX
3JZAJ8EPQD320IQCAX884RUHE2JDOY,2019-12-01 01:44:01 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LUY3GC63Z0BAI7AOXIY36V9YJZ7PX
33T0SXD3HE1NUTFD6VDZOF0UQRTJWL,2019-12-01 01:44:01 -0800,2019-12-01 05:24:58 -0800,AssignmentPayment,,A2ZQCHONMAJZF,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LO69W1SU3D4CQ3DP8TLS2ZISCDGL7
314AR25000CP6LILXQ888I01ETLFHN,2019-12-01 01:44:01 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LO69W1SU3D4CQ3DP8TLS2ZISCDGL7
32N4TNCUS2KN87CKHRZ48OFK19KMN1,2019-12-01 01:44:01 -0800,2019-12-01 06:42:31 -0800,AssignmentPayment,,A3N5HVAGCVNPX2,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LUY3GC63Z0BAI7AOXIY36V9YJT7PR
3D2AEAFL775GN1JIVUKNY2KUR2NI82,2019-12-01 01:44:01 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LUY3GC63Z0BAI7AOXIY36V9YJT7PR
3KOWJELEX0T1V46AM854WBHGPL3OW9,2019-12-01 01:44:01 -0800,2019-12-01 05:40:33 -0800,AssignmentPayment,,A163XFZG5BI0XU,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LOZAJ85YDD9XQCV4CBK1S04P2G2XU
3YAG3J0WRHK0M7AZY1Z5OVS6MP2KHU,2019-12-01 01:44:01 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LOZAJ85YDD9XQCV4CBK1S04P2G2XU
38OZ4QYUCDL5K91A19NSH82W0T3OY8,2019-12-01 01:44:01 -0800,2019-12-01 05:16:13 -0800,AssignmentPayment,,A1JH50STB9BOB6,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFUSU5X
32OZRCFTP1YWDD5PM12Q088LZH6KJZ,2019-12-01 01:44:01 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LPW2N6LKT29FJ1NHQ2VFS4CFUSU5X
3NYITOMBLXOQ8EHQ81PYEGD2YLKP0P,2019-12-01 01:44:01 -0800,2019-12-01 07:22:06 -0800,AssignmentPayment,,AJ1MQS8ZW7383,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LRLIPTPEQ9SIT8SI8PAHGB05HZAKQ
3LCS69DD3XP283TPPME3GNLD36BKL1,2019-12-01 01:44:01 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3LRLIPTPEQ9SIT8SI8PAHGB05HZAKQ
3KYIGMZLXPQ4QPHAT0A7TVNP6ZP7P6,2019-12-01 01:44:02 -0800,2019-12-01 07:54:58 -0800,AssignmentPayment,,AZ7TTELADBFM6,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MH9DQ757WC7VGQ7YMLMJPV1534GUZ
31TFV5VTVX5FGMUE7PXEQNO0Y8P3AQ,2019-12-01 01:44:02 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MH9DQ757WC7VGQ7YMLMJPV1534GUZ
34CE7SUBLPTP22XP6SEWYQN47HD7RY,2019-12-01 01:44:02 -0800,2019-12-01 05:44:18 -0800,AssignmentPayment,,AKH3FBPEXXT51,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MH9DQ757WC7VGQ7YMLMJPV153CGU7
38PPYJAGZBO391RCR3T5WIEOYBA3CS,2019-12-01 01:44:02 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MH9DQ757WC7VGQ7YMLMJPV153CGU7
3KFH0Z7CUHLDDH7UUOI8140Y3ON9X9,2019-12-01 01:44:02 -0800,2019-12-01 07:17:05 -0800,AssignmentPayment,,A1MVRQY0J2DA57,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3M0NZ3JDP1YQ1IVXND13WKJRHCA5Z0
30VFLWJ4F88X0J0GXWDKMIA3PCM5IN,2019-12-01 01:44:02 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3M0NZ3JDP1YQ1IVXND13WKJRHCA5Z0
32MC35ICJFCR8H32FCWCPHGW8R2CCR,2019-12-01 01:44:02 -0800,2019-12-01 08:03:09 -0800,AssignmentPayment,,A27ODHA3747UVP,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3M0BCWMB8VWOW371D08902P1A6PBWE
3WJA17W2EU49DI3UKBSINCBE4VL7X4,2019-12-01 01:44:02 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3M0BCWMB8VWOW371D08902P1A6PBWE
3CPQISMQ23565FNGB327F5GZT3FCEK,2019-12-01 01:44:02 -0800,2019-12-01 08:33:31 -0800,AssignmentPayment,,A3A99OGKBEGMXX,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MD9PLUKKIEUR713RDXPQ1JD8X6ZNG
3WMVDKCHRM8YID39LTG3KXRPCVJ7Z1,2019-12-01 01:44:02 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MD9PLUKKIEUR713RDXPQ1JD8X6ZNG
3QWX7X9O00CJ8IOL7VKWCW8IWRXEYU,2019-12-01 01:44:02 -0800,2019-12-01 06:52:33 -0800,AssignmentPayment,,A2ZZQPN0DTYSS4,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MB8LZR5BFT9ECZWFZE0QURBZT0KLK
36NMTUNRS89Q10W3AAP16U5PU5CAJA,2019-12-01 01:44:02 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MB8LZR5BFT9ECZWFZE0QURBZT0KLK
30YFDSKBHG2XMZGNSC5QME8HTF0I5R,2019-12-01 01:44:02 -0800,2019-12-01 07:11:53 -0800,AssignmentPayment,,A2GZNOA5CIVKUB,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3M1CVSFP605ETW6NVD97D2N94NLAQC
3HJOFZKKG135LU3SPA0CTWPHT31DQ6,2019-12-01 01:44:02 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3M1CVSFP605ETW6NVD97D2N94NLAQC
3BJ36ZR7RJGC93U6G5KNKYMDKLVI76,2019-12-01 01:44:02 -0800,2019-12-01 06:18:39 -0800,AssignmentPayment,,A1OKCTS4L623XN,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MD9PLUKKIEUR713RDXPQ1JD8X9NZ7
3VFFLUA8G4OHYAI5HEPHOW4IBRMDSV,2019-12-01 01:44:02 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MD9PLUKKIEUR713RDXPQ1JD8X9NZ7
3L2ISIKWDTX1UP6SOJMDWAPNE6C4GF,2019-12-01 01:44:03 -0800,2019-12-01 06:08:13 -0800,AssignmentPayment,,A1B4QDNMUOE7WZ,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MTMREQS4VIJDT297M8D5R5VSO5WA5
33RKSF5WTF9N56IHSJM2DOXQR2Z014,2019-12-01 01:44:03 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MTMREQS4VIJDT297M8D5R5VSO5WA5
3KI2CCNR79P2IC79V66TYPG9BOL9Z6,2019-12-01 01:44:03 -0800,2019-12-01 07:17:01 -0800,AssignmentPayment,,AAXIN37NY97BN,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3N1FSUEFL5052YM1HQTW00UATY0D4Z
3EE3EBG2ZM4O6EQ4XZYWZYPGHGB5KY,2019-12-01 01:44:03 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3N1FSUEFL5052YM1HQTW00UATY0D4Z
3VNY3QBC4YSJSZW6F1B12Q7H4RQA1X,2019-12-01 01:44:03 -0800,2019-12-01 08:01:19 -0800,AssignmentPayment,,ATHRPZYJU0121,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NC5L260MOM64BAFRG3V2Y30M2GFOM
327IB90GVDAJW2Q7IBBCEBHK6L65M3,2019-12-01 01:44:03 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NC5L260MOM64BAFRG3V2Y30M2GFOM
3Q4DM65EVI24PTJ7HYSVF81B6JUCG1,2019-12-01 01:44:03 -0800,2019-12-01 05:24:33 -0800,AssignmentPayment,,ANINMMEAWLK7B,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MX2NQ3YC9U1WNVIMVDIZZ3G9C95X0
32DRFK7RN3U5NVNKNNZH6338A0C810,2019-12-01 01:44:03 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MX2NQ3YC9U1WNVIMVDIZZ3G9C95X0
3VWL0ZGZ8O2EH1SWUYTT2MZYWFXF0C,2019-12-01 01:44:03 -0800,2019-12-01 08:56:03 -0800,AssignmentPayment,,A2VTY63L3RN75V,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MTMREQS4VIJDT297M8D5R5VSOAAWO
3PBF8RLB640WWQK3DV1EM9IHYUHALC,2019-12-01 01:44:03 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MTMREQS4VIJDT297M8D5R5VSOAAWO
3RT3D9QJWRTRJYADLWVN9CLA1ZTJYK,2019-12-01 01:44:03 -0800,2019-12-01 06:06:08 -0800,AssignmentPayment,,A1ZRKPQ04HU08B,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MYYFCXHJ378EIWSJGU46LX76QIG4E
35ITFVKXYKQLXRDBLQBTKVGGRLPFJS,2019-12-01 01:44:03 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MYYFCXHJ378EIWSJGU46LX76QIG4E
3S2RCGBVZ5APXNKAV9KQIZR34BEK0J,2019-12-01 01:44:03 -0800,2019-12-01 07:02:27 -0800,AssignmentPayment,,A3BOQCKBUNO1LT,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NAPMVF0ZWFFIB64MZ7M7TNGN92725
3O6MUSIHCGHRSH1BOBN60AT8VAUFLU,2019-12-01 01:44:03 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NAPMVF0ZWFFIB64MZ7M7TNGN92725
384RA8XW9QVX4OK4NOTCX46HVJ4P29,2019-12-01 01:44:03 -0800,2019-12-01 06:16:18 -0800,AssignmentPayment,,A66ZK7SJ1CGBZ,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MMN5BL1WZ4NOW9AU5NG9LPYOCW3MM
3ERP4TR9U3KSW3WA1ZUITFP281BKN3,2019-12-01 01:44:03 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MMN5BL1WZ4NOW9AU5NG9LPYOCW3MM
3HLBLTLPGXR772ZRR2C0QJ3FFX0P45,2019-12-01 01:44:03 -0800,2019-12-01 05:56:07 -0800,AssignmentPayment,,ADP1QUGXHGJRS,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MX2NQ3YC9U1WNVIMVDIZZ3G9C85XZ
3BP9IPIFPT8SZO8NHE7AX4UX8GCKPZ,2019-12-01 01:44:03 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3MX2NQ3YC9U1WNVIMVDIZZ3G9C85XZ
3RRFY9VRCUI9RFFQ7PDAD0T4D0BCK4,2019-12-01 01:44:34 -0800,2019-12-01 06:04:00 -0800,AssignmentPayment,,AX5RAD2CUCUO,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NGMS9VZTLICYYXMSDK5F4UMU1QFF1
3P6JKJLMN6B4BDO3OA1T9TGPMGH85I,2019-12-01 01:44:34 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NGMS9VZTLICYYXMSDK5F4UMU1QFF1
3FKUV7F58LO4H3FTS1QQSDL8256CM9,2019-12-01 01:44:34 -0800,2019-12-01 07:43:35 -0800,AssignmentPayment,,AFY2R2HXN8U2I,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NL0RFNU0FNDG4SB97FJ4DP0D78K4U
30R7DQSIX9PJYH2MC3GQ7DULDMC87X,2019-12-01 01:44:34 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NL0RFNU0FNDG4SB97FJ4DP0D78K4U
3G2UHJRKWH9LDBVA9LX7LASDTDHF2W,2019-12-01 01:44:34 -0800,2019-12-01 08:42:42 -0800,AssignmentPayment,,A1JBQ2BEO3GABM,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NG53N1RLVJFAWCTY2A4H6R4932P8Z
3IQC6BZ7XAVMKQNOP8HTZ1M63PHANE,2019-12-01 01:44:34 -0800,2019-12-01 06:23:05 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NG53N1RLVJFAWCTY2A4H6R4932P8Z
36J6NYFPS2HZBFXWTMW3P0893BMIBS,2019-12-01 01:44:34 -0800,2019-12-01 05:53:53 -0800,AssignmentPayment,,A2GU626VQD0OJ9,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NG53N1RLVJFAWCTY2A4H6R493Z8PF
3HBYBLVNEWGA5RZE1JZILL73H4IDWA,2019-12-01 01:44:34 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NG53N1RLVJFAWCTY2A4H6R493Z8PF
3MKPGTO6FL98Q3MT352D7VJKHJWP8C,2019-12-01 01:44:34 -0800,2019-12-01 05:57:35 -0800,AssignmentPayment,,A3QU964EOJXS56,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NJM2BJS4W6HMZ26FEQ9JSNNZUKCPP
3RUB4L15GENQRG1UYVGU2EVUXJXKT4,2019-12-01 01:44:34 -0800,2019-12-01 06:23:06 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NJM2BJS4W6HMZ26FEQ9JSNNZUKCPP
386WB6DBARHFQGCNE7MGHM23TJ44I7,2019-12-01 01:44:35 -0800,2019-12-01 08:10:29 -0800,AssignmentPayment,,A1NZ4BJK085UI7,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NPI0JQDAO5Y8G4H10LZ82NRNGMTPR
3901CQQKMMGJF9WWFN0L1HCNPMD03W,2019-12-01 01:44:35 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NPI0JQDAO5Y8G4H10LZ82NRNGMTPR
3MPK4LA9U5D6WB2BEA7SU2HGLNUK4Z,2019-12-01 01:44:35 -0800,2019-12-01 06:56:38 -0800,AssignmentPayment,,A2LJTCHPRZLGS7,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3O7L7BFSHEP42BZGYA6K0JMEYS2IEC
3EJ368NJYC0HJ2G9G3GDHR2S0KVFPS,2019-12-01 01:44:35 -0800,2019-12-01 06:23:07 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3O7L7BFSHEP42BZGYA6K0JMEYS2IEC
3JZKYPYQBSB8N54CAYGLH8KU269MRP,2019-12-01 01:44:35 -0800,2019-12-01 05:50:56 -0800,AssignmentPayment,,A2V35L3RIRYYXV,-0.600,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NPFYT4IZC4ZCKK23RW93WU5ZLOGXU
3D5RDYXMQ8SIZ49VC60S0OGDHT8IC8,2019-12-01 01:44:35 -0800,2019-12-01 06:23:08 -0800,FeePayment,,Mechanical Turk,-0.240,3WRBLBQ2GR8OTAGXAC205YB4IUJ0G0,3NPFYT4IZC4ZCKK23RW93WU5ZLOGXU
